STATEFP,YEAR,INDICATOR,VALUE,STATE,STATEABBREVIATION
54,2018,goodsam,3.0,West Virginia,WV
55,2018,goodsam,3.0,Wisconsin,WI
72,2018,goodsam,0.0,Puerto Rico,PR
40,2018,goodsam,1.0,Oklahoma,OK
23,2018,goodsam,1.0,Maine,ME
20,2018,goodsam,1.0,Kansas,KS
56,2018,goodsam,1.0,Wyoming,WY
48,2018,goodsam,1.0,Texas,TX
00,2010,HCVacute,11815.0,United States,US
00,2010,HCVacuterate,4.17,United States,US
00,2011,HCVacute,17124.8,United States,US
00,2011,HCVacuterate,5.56,United States,US
00,2012,HCVacute,24714.2,United States,US
00,2012,HCVacuterate,8.34,United States,US
00,2013,HCVacute,29718.2,United States,US
00,2013,HCVacuterate,9.73,United States,US
00,2014,HCVacute,30496.6,United States,US
00,2014,HCVacuterate,9.73,United States,US
00,2015,HCVacute,33860.4,United States,US
00,2015,HCVacuterate,11.12,United States,US
00,2016,HCVacute,41241.3,United States,US
00,2016,HCVacuterate,13.9,United States,US
01,2010,HCVacute,97.3,Alabama,AL
01,2010,HCVacuterate,1.39,Alabama,AL
01,2011,HCVacute,319.7,Alabama,AL
01,2011,HCVacuterate,6.95,Alabama,AL
01,2012,HCVacute,333.6,Alabama,AL
01,2012,HCVacuterate,6.95,Alabama,AL
01,2013,HCVacute,417.0,Alabama,AL
01,2013,HCVacuterate,8.34,Alabama,AL
01,2014,HCVacute,486.5,Alabama,AL
01,2014,HCVacuterate,9.73,Alabama,AL
01,2015,HCVacute,973.0,Alabama,AL
01,2015,HCVacuterate,19.46,Alabama,AL
01,2016,HCVacute,444.8,Alabama,AL
01,2016,HCVacuterate,9.73,Alabama,AL
02,2010,HCVacute,,Alaska,AK
02,2010,HCVacuterate,,Alaska,AK
02,2011,HCVacute,,Alaska,AK
02,2011,HCVacuterate,,Alaska,AK
02,2012,HCVacute,,Alaska,AK
02,2012,HCVacuterate,,Alaska,AK
02,2013,HCVacute,,Alaska,AK
02,2013,HCVacuterate,,Alaska,AK
02,2014,HCVacute,,Alaska,AK
02,2014,HCVacuterate,,Alaska,AK
02,2015,HCVacute,,Alaska,AK
02,2015,HCVacuterate,,Alaska,AK
02,2016,HCVacute,,Alaska,AK
02,2016,HCVacuterate,,Alaska,AK
04,2010,HCVacute,,Arizona,AZ
04,2010,HCVacuterate,,Arizona,AZ
04,2011,HCVacute,,Arizona,AZ
04,2011,HCVacuterate,,Arizona,AZ
04,2012,HCVacute,,Arizona,AZ
04,2012,HCVacuterate,,Arizona,AZ
04,2013,HCVacute,,Arizona,AZ
04,2013,HCVacuterate,,Arizona,AZ
04,2014,HCVacute,,Arizona,AZ
04,2014,HCVacuterate,,Arizona,AZ
04,2015,HCVacute,,Arizona,AZ
04,2015,HCVacuterate,,Arizona,AZ
04,2016,HCVacute,,Arizona,AZ
04,2016,HCVacuterate,,Arizona,AZ
05,2010,HCVacute,13.9,Arkansas,AR
05,2010,HCVacuterate,0.0,Arkansas,AR
05,2011,HCVacute,0.0,Arkansas,AR
05,2011,HCVacuterate,0.0,Arkansas,AR
05,2012,HCVacute,69.5,Arkansas,AR
05,2012,HCVacuterate,2.78,Arkansas,AR
05,2013,HCVacute,417.0,Arkansas,AR
05,2013,HCVacuterate,13.9,Arkansas,AR
05,2014,HCVacute,180.7,Arkansas,AR
05,2014,HCVacuterate,5.56,Arkansas,AR
05,2015,HCVacute,27.8,Arkansas,AR
05,2015,HCVacuterate,1.39,Arkansas,AR
05,2016,HCVacute,0.0,Arkansas,AR
05,2016,HCVacuterate,0.0,Arkansas,AR
06,2010,HCVacute,444.8,California,CA
06,2010,HCVacuterate,1.39,California,CA
06,2011,HCVacute,667.2,California,CA
06,2011,HCVacuterate,1.39,California,CA
06,2012,HCVacute,875.7,California,CA
06,2012,HCVacuterate,2.78,California,CA
06,2013,HCVacute,1000.8,California,CA
06,2013,HCVacuterate,2.78,California,CA
06,2014,HCVacute,1014.7,California,CA
06,2014,HCVacuterate,2.78,California,CA
06,2015,HCVacute,820.1,California,CA
06,2015,HCVacuterate,2.78,California,CA
06,2016,HCVacute,834.0,California,CA
06,2016,HCVacuterate,2.78,California,CA
08,2010,HCVacute,278.0,Colorado,CO
08,2010,HCVacuterate,5.56,Colorado,CO
08,2011,HCVacute,389.2,Colorado,CO
08,2011,HCVacuterate,6.95,Colorado,CO
08,2012,HCVacute,583.8,Colorado,CO
08,2012,HCVacuterate,11.12,Colorado,CO
08,2013,HCVacute,291.9,Colorado,CO
08,2013,HCVacuterate,5.56,Colorado,CO
08,2014,HCVacute,458.7,Colorado,CO
08,2014,HCVacuterate,8.34,Colorado,CO
08,2015,HCVacute,556.0,Colorado,CO
08,2015,HCVacuterate,9.73,Colorado,CO
08,2016,HCVacute,486.5,Colorado,CO
08,2016,HCVacuterate,8.34,Colorado,CO
09,2010,HCVacute,514.3,Connecticut,CT
09,2010,HCVacuterate,13.9,Connecticut,CT
09,2011,HCVacute,653.3,Connecticut,CT
09,2011,HCVacuterate,18.07,Connecticut,CT
09,2012,HCVacute,472.6,Connecticut,CT
09,2012,HCVacuterate,12.51,Connecticut,CT
09,2013,HCVacute,,Connecticut,CT
09,2013,HCVacuterate,,Connecticut,CT
09,2014,HCVacute,,Connecticut,CT
09,2014,HCVacuterate,,Connecticut,CT
09,2015,HCVacute,,Connecticut,CT
09,2015,HCVacuterate,,Connecticut,CT
09,2016,HCVacute,236.3,Connecticut,CT
09,2016,HCVacuterate,6.95,Connecticut,CT
10,2010,HCVacute,,Delaware,DE
10,2010,HCVacuterate,,Delaware,DE
10,2011,HCVacute,41.7,Delaware,DE
10,2011,HCVacuterate,4.17,Delaware,DE
10,2012,HCVacute,,Delaware,DE
10,2012,HCVacuterate,,Delaware,DE
10,2013,HCVacute,,Delaware,DE
10,2013,HCVacuterate,,Delaware,DE
10,2014,HCVacute,,Delaware,DE
10,2014,HCVacuterate,,Delaware,DE
10,2015,HCVacute,55.6,Delaware,DE
10,2015,HCVacuterate,5.56,Delaware,DE
10,2016,HCVacute,347.5,Delaware,DE
10,2016,HCVacuterate,36.14,Delaware,DE
11,2010,HCVacute,27.8,District of Columbia,DC
11,2010,HCVacuterate,4.17,District of Columbia,DC
11,2011,HCVacute,,District of Columbia,DC
11,2011,HCVacuterate,,District of Columbia,DC
11,2012,HCVacute,,District of Columbia,DC
11,2012,HCVacuterate,,District of Columbia,DC
11,2013,HCVacute,,District of Columbia,DC
11,2013,HCVacuterate,,District of Columbia,DC
11,2014,HCVacute,,District of Columbia,DC
11,2014,HCVacuterate,,District of Columbia,DC
11,2015,HCVacute,,District of Columbia,DC
11,2015,HCVacuterate,,District of Columbia,DC
11,2016,HCVacute,,District of Columbia,DC
11,2016,HCVacuterate,,District of Columbia,DC
12,2010,HCVacute,778.4,Florida,FL
12,2010,HCVacuterate,4.17,Florida,FL
12,2011,HCVacute,889.6,Florida,FL
12,2011,HCVacuterate,4.17,Florida,FL
12,2012,HCVacute,1487.3,Florida,FL
12,2012,HCVacuterate,8.34,Florida,FL
12,2013,HCVacute,1862.6,Florida,FL
12,2013,HCVacuterate,9.73,Florida,FL
12,2014,HCVacute,1292.7,Florida,FL
12,2014,HCVacuterate,6.95,Florida,FL
12,2015,HCVacute,1751.4,Florida,FL
12,2015,HCVacuterate,8.34,Florida,FL
12,2016,HCVacute,3280.4,Florida,FL
12,2016,HCVacuterate,15.29,Florida,FL
13,2010,HCVacute,444.8,Georgia,GA
13,2010,HCVacuterate,4.17,Georgia,GA
13,2011,HCVacute,736.7,Georgia,GA
13,2011,HCVacuterate,6.95,Georgia,GA
13,2012,HCVacute,1139.8,Georgia,GA
13,2012,HCVacuterate,11.12,Georgia,GA
13,2013,HCVacute,667.2,Georgia,GA
13,2013,HCVacuterate,6.95,Georgia,GA
13,2014,HCVacute,792.3,Georgia,GA
13,2014,HCVacuterate,8.34,Georgia,GA
13,2015,HCVacute,1167.6,Georgia,GA
13,2015,HCVacuterate,11.12,Georgia,GA
13,2016,HCVacute,1292.7,Georgia,GA
13,2016,HCVacuterate,12.51,Georgia,GA
15,2010,HCVacute,,Hawaii,HI
15,2010,HCVacuterate,,Hawaii,HI
15,2011,HCVacute,,Hawaii,HI
15,2011,HCVacuterate,,Hawaii,HI
15,2012,HCVacute,,Hawaii,HI
15,2012,HCVacuterate,,Hawaii,HI
15,2013,HCVacute,,Hawaii,HI
15,2013,HCVacuterate,,Hawaii,HI
15,2014,HCVacute,,Hawaii,HI
15,2014,HCVacuterate,,Hawaii,HI
15,2015,HCVacute,,Hawaii,HI
15,2015,HCVacuterate,,Hawaii,HI
15,2016,HCVacute,,Hawaii,HI
15,2016,HCVacuterate,,Hawaii,HI
16,2010,HCVacute,152.9,Idaho,ID
16,2010,HCVacuterate,9.73,Idaho,ID
16,2011,HCVacute,166.8,Idaho,ID
16,2011,HCVacuterate,11.12,Idaho,ID
16,2012,HCVacute,152.9,Idaho,ID
16,2012,HCVacuterate,9.73,Idaho,ID
16,2013,HCVacute,194.6,Idaho,ID
16,2013,HCVacuterate,12.51,Idaho,ID
16,2014,HCVacute,83.4,Idaho,ID
16,2014,HCVacuterate,5.56,Idaho,ID
16,2015,HCVacute,55.6,Idaho,ID
16,2015,HCVacuterate,2.78,Idaho,ID
16,2016,HCVacute,97.3,Idaho,ID
16,2016,HCVacuterate,5.56,Idaho,ID
17,2010,HCVacute,13.9,Illinois,IL
17,2010,HCVacuterate,0.0,Illinois,IL
17,2011,HCVacute,83.4,Illinois,IL
17,2011,HCVacuterate,0.0,Illinois,IL
17,2012,HCVacute,361.4,Illinois,IL
17,2012,HCVacuterate,2.78,Illinois,IL
17,2013,HCVacute,514.3,Illinois,IL
17,2013,HCVacuterate,4.17,Illinois,IL
17,2014,HCVacute,375.3,Illinois,IL
17,2014,HCVacuterate,2.78,Illinois,IL
17,2015,HCVacute,430.9,Illinois,IL
17,2015,HCVacuterate,2.78,Illinois,IL
17,2016,HCVacute,291.9,Illinois,IL
17,2016,HCVacuterate,2.78,Illinois,IL
18,2010,HCVacute,375.3,Indiana,IN
18,2010,HCVacuterate,5.56,Indiana,IN
18,2011,HCVacute,1167.6,Indiana,IN
18,2011,HCVacuterate,18.07,Indiana,IN
18,2012,HCVacute,1529.0,Indiana,IN
18,2012,HCVacuterate,23.63,Indiana,IN
18,2013,HCVacute,2432.5,Indiana,IN
18,2013,HCVacuterate,37.53,Indiana,IN
18,2014,HCVacute,1695.8,Indiana,IN
18,2014,HCVacuterate,25.02,Indiana,IN
18,2015,HCVacute,1918.2,Indiana,IN
18,2015,HCVacuterate,29.19,Indiana,IN
18,2016,HCVacute,2029.4,Indiana,IN
18,2016,HCVacuterate,30.58,Indiana,IN
19,2010,HCVacute,0.0,Iowa,IA
19,2010,HCVacuterate,0.0,Iowa,IA
19,2011,HCVacute,0.0,Iowa,IA
19,2011,HCVacuterate,0.0,Iowa,IA
19,2012,HCVacute,41.7,Iowa,IA
19,2012,HCVacuterate,1.39,Iowa,IA
19,2013,HCVacute,,Iowa,IA
19,2013,HCVacuterate,,Iowa,IA
19,2014,HCVacute,,Iowa,IA
19,2014,HCVacuterate,,Iowa,IA
19,2015,HCVacute,,Iowa,IA
19,2015,HCVacuterate,,Iowa,IA
19,2016,HCVacute,,Iowa,IA
19,2016,HCVacuterate,,Iowa,IA
20,2010,HCVacute,27.8,Kansas,KS
20,2010,HCVacuterate,1.39,Kansas,KS
20,2011,HCVacute,111.2,Kansas,KS
20,2011,HCVacuterate,4.17,Kansas,KS
20,2012,HCVacute,222.4,Kansas,KS
20,2012,HCVacuterate,8.34,Kansas,KS
20,2013,HCVacute,236.3,Kansas,KS
20,2013,HCVacuterate,8.34,Kansas,KS
20,2014,HCVacute,389.2,Kansas,KS
20,2014,HCVacuterate,13.9,Kansas,KS
20,2015,HCVacute,305.8,Kansas,KS
20,2015,HCVacuterate,11.12,Kansas,KS
20,2016,HCVacute,208.5,Kansas,KS
20,2016,HCVacuterate,6.95,Kansas,KS
21,2010,HCVacute,1515.1,Kentucky,KY
21,2010,HCVacuterate,34.75,Kentucky,KY
21,2011,HCVacute,1973.8,Kentucky,KY
21,2011,HCVacuterate,44.48,Kentucky,KY
21,2012,HCVacute,2474.2,Kentucky,KY
21,2012,HCVacuterate,56.99,Kentucky,KY
21,2013,HCVacute,3141.4,Kentucky,KY
21,2013,HCVacuterate,70.89,Kentucky,KY
21,2014,HCVacute,2446.4,Kentucky,KY
21,2014,HCVacuterate,55.6,Kentucky,KY
21,2015,HCVacute,1654.1,Kentucky,KY
21,2015,HCVacuterate,37.53,Kentucky,KY
21,2016,HCVacute,1431.7,Kentucky,KY
21,2016,HCVacuterate,31.97,Kentucky,KY
22,2010,HCVacute,55.6,Louisiana,LA
22,2010,HCVacuterate,1.39,Louisiana,LA
22,2011,HCVacute,97.3,Louisiana,LA
22,2011,HCVacuterate,2.78,Louisiana,LA
22,2012,HCVacute,152.9,Louisiana,LA
22,2012,HCVacuterate,2.78,Louisiana,LA
22,2013,HCVacute,264.1,Louisiana,LA
22,2013,HCVacuterate,5.56,Louisiana,LA
22,2014,HCVacute,305.8,Louisiana,LA
22,2014,HCVacuterate,6.95,Louisiana,LA
22,2015,HCVacute,333.6,Louisiana,LA
22,2015,HCVacuterate,6.95,Louisiana,LA
22,2016,HCVacute,69.5,Louisiana,LA
22,2016,HCVacuterate,1.39,Louisiana,LA
23,2010,HCVacute,27.8,Maine,ME
23,2010,HCVacuterate,2.78,Maine,ME
23,2011,HCVacute,166.8,Maine,ME
23,2011,HCVacuterate,12.51,Maine,ME
23,2012,HCVacute,111.2,Maine,ME
23,2012,HCVacuterate,8.34,Maine,ME
23,2013,HCVacute,111.2,Maine,ME
23,2013,HCVacuterate,8.34,Maine,ME
23,2014,HCVacute,430.9,Maine,ME
23,2014,HCVacuterate,31.97,Maine,ME
23,2015,HCVacute,417.0,Maine,ME
23,2015,HCVacuterate,31.97,Maine,ME
23,2016,HCVacute,347.5,Maine,ME
23,2016,HCVacuterate,26.41,Maine,ME
24,2010,HCVacute,333.6,Maryland,MD
24,2010,HCVacuterate,5.56,Maryland,MD
24,2011,HCVacute,486.5,Maryland,MD
24,2011,HCVacuterate,8.34,Maryland,MD
24,2012,HCVacute,542.1,Maryland,MD
24,2012,HCVacuterate,9.73,Maryland,MD
24,2013,HCVacute,736.7,Maryland,MD
24,2013,HCVacuterate,12.51,Maryland,MD
24,2014,HCVacute,583.8,Maryland,MD
24,2014,HCVacuterate,9.73,Maryland,MD
24,2015,HCVacute,528.2,Maryland,MD
24,2015,HCVacuterate,8.34,Maryland,MD
24,2016,HCVacute,486.5,Maryland,MD
24,2016,HCVacuterate,8.34,Maryland,MD
25,2010,HCVacute,180.7,Massachusetts,MA
25,2010,HCVacuterate,2.78,Massachusetts,MA
25,2011,HCVacute,319.7,Massachusetts,MA
25,2011,HCVacuterate,4.17,Massachusetts,MA
25,2012,HCVacute,514.3,Massachusetts,MA
25,2012,HCVacuterate,8.34,Massachusetts,MA
25,2013,HCVacute,2418.6,Massachusetts,MA
25,2013,HCVacuterate,36.14,Massachusetts,MA
25,2014,HCVacute,3169.2,Massachusetts,MA
25,2014,HCVacuterate,47.26,Massachusetts,MA
25,2015,HCVacute,3461.1,Massachusetts,MA
25,2015,HCVacuterate,51.43,Massachusetts,MA
25,2016,HCVacute,5893.6,Massachusetts,MA
25,2016,HCVacuterate,86.18,Massachusetts,MA
26,2010,HCVacute,625.5,Michigan,MI
26,2010,HCVacuterate,6.95,Michigan,MI
26,2011,HCVacute,444.8,Michigan,MI
26,2011,HCVacuterate,4.17,Michigan,MI
26,2012,HCVacute,1056.4,Michigan,MI
26,2012,HCVacuterate,11.12,Michigan,MI
26,2013,HCVacute,1028.6,Michigan,MI
26,2013,HCVacuterate,9.73,Michigan,MI
26,2014,HCVacute,1084.2,Michigan,MI
26,2014,HCVacuterate,11.12,Michigan,MI
26,2015,HCVacute,1153.7,Michigan,MI
26,2015,HCVacuterate,11.12,Michigan,MI
26,2016,HCVacute,1487.3,Michigan,MI
26,2016,HCVacuterate,15.29,Michigan,MI
27,2010,HCVacute,222.4,Minnesota,MN
27,2010,HCVacuterate,4.17,Minnesota,MN
27,2011,HCVacute,236.3,Minnesota,MN
27,2011,HCVacuterate,4.17,Minnesota,MN
27,2012,HCVacute,444.8,Minnesota,MN
27,2012,HCVacuterate,8.34,Minnesota,MN
27,2013,HCVacute,653.3,Minnesota,MN
27,2013,HCVacuterate,12.51,Minnesota,MN
27,2014,HCVacute,556.0,Minnesota,MN
27,2014,HCVacuterate,9.73,Minnesota,MN
27,2015,HCVacute,514.3,Minnesota,MN
27,2015,HCVacuterate,9.73,Minnesota,MN
27,2016,HCVacute,708.9,Minnesota,MN
27,2016,HCVacuterate,12.51,Minnesota,MN
28,2010,HCVacute,,Mississippi,MS
28,2010,HCVacuterate,,Mississippi,MS
28,2011,HCVacute,,Mississippi,MS
28,2011,HCVacuterate,,Mississippi,MS
28,2012,HCVacute,,Mississippi,MS
28,2012,HCVacuterate,,Mississippi,MS
28,2013,HCVacute,,Mississippi,MS
28,2013,HCVacuterate,,Mississippi,MS
28,2014,HCVacute,,Mississippi,MS
28,2014,HCVacuterate,,Mississippi,MS
28,2015,HCVacute,,Mississippi,MS
28,2015,HCVacuterate,,Mississippi,MS
28,2016,HCVacute,,Mississippi,MS
28,2016,HCVacuterate,,Mississippi,MS
29,2010,HCVacute,83.4,Missouri,MO
29,2010,HCVacuterate,1.39,Missouri,MO
29,2011,HCVacute,111.2,Missouri,MO
29,2011,HCVacuterate,1.39,Missouri,MO
29,2012,HCVacute,55.6,Missouri,MO
29,2012,HCVacuterate,1.39,Missouri,MO
29,2013,HCVacute,83.4,Missouri,MO
29,2013,HCVacuterate,1.39,Missouri,MO
29,2014,HCVacute,83.4,Missouri,MO
29,2014,HCVacuterate,1.39,Missouri,MO
29,2015,HCVacute,111.2,Missouri,MO
29,2015,HCVacuterate,1.39,Missouri,MO
29,2016,HCVacute,333.6,Missouri,MO
29,2016,HCVacuterate,5.56,Missouri,MO
30,2010,HCVacute,55.6,Montana,MT
30,2010,HCVacuterate,5.56,Montana,MT
30,2011,HCVacute,125.1,Montana,MT
30,2011,HCVacuterate,12.51,Montana,MT
30,2012,HCVacute,125.1,Montana,MT
30,2012,HCVacuterate,12.51,Montana,MT
30,2013,HCVacute,222.4,Montana,MT
30,2013,HCVacuterate,22.24,Montana,MT
30,2014,HCVacute,180.7,Montana,MT
30,2014,HCVacuterate,18.07,Montana,MT
30,2015,HCVacute,208.5,Montana,MT
30,2015,HCVacuterate,20.85,Montana,MT
30,2016,HCVacute,278.0,Montana,MT
30,2016,HCVacuterate,26.41,Montana,MT
31,2010,HCVacute,27.8,Nebraska,NE
31,2010,HCVacuterate,1.39,Nebraska,NE
31,2011,HCVacute,27.8,Nebraska,NE
31,2011,HCVacuterate,1.39,Nebraska,NE
31,2012,HCVacute,41.7,Nebraska,NE
31,2012,HCVacuterate,2.78,Nebraska,NE
31,2013,HCVacute,27.8,Nebraska,NE
31,2013,HCVacuterate,1.39,Nebraska,NE
31,2014,HCVacute,27.8,Nebraska,NE
31,2014,HCVacuterate,1.39,Nebraska,NE
31,2015,HCVacute,111.2,Nebraska,NE
31,2015,HCVacuterate,5.56,Nebraska,NE
31,2016,HCVacute,27.8,Nebraska,NE
31,2016,HCVacuterate,1.39,Nebraska,NE
32,2010,HCVacute,97.3,Nevada,NV
32,2010,HCVacuterate,4.17,Nevada,NV
32,2011,HCVacute,139.0,Nevada,NV
32,2011,HCVacuterate,5.56,Nevada,NV
32,2012,HCVacute,166.8,Nevada,NV
32,2012,HCVacuterate,5.56,Nevada,NV
32,2013,HCVacute,125.1,Nevada,NV
32,2013,HCVacuterate,4.17,Nevada,NV
32,2014,HCVacute,83.4,Nevada,NV
32,2014,HCVacuterate,2.78,Nevada,NV
32,2015,HCVacute,166.8,Nevada,NV
32,2015,HCVacuterate,5.56,Nevada,NV
32,2016,HCVacute,222.4,Nevada,NV
32,2016,HCVacuterate,6.95,Nevada,NV
33,2010,HCVacute,,New Hampshire,NH
33,2010,HCVacuterate,,New Hampshire,NH
33,2011,HCVacute,,New Hampshire,NH
33,2011,HCVacuterate,,New Hampshire,NH
33,2012,HCVacute,,New Hampshire,NH
33,2012,HCVacuterate,,New Hampshire,NH
33,2013,HCVacute,,New Hampshire,NH
33,2013,HCVacuterate,,New Hampshire,NH
33,2014,HCVacute,,New Hampshire,NH
33,2014,HCVacuterate,,New Hampshire,NH
33,2015,HCVacute,,New Hampshire,NH
33,2015,HCVacuterate,,New Hampshire,NH
33,2016,HCVacute,,New Hampshire,NH
33,2016,HCVacuterate,,New Hampshire,NH
34,2010,HCVacute,389.2,New Jersey,NJ
34,2010,HCVacuterate,4.17,New Jersey,NJ
34,2011,HCVacute,736.7,New Jersey,NJ
34,2011,HCVacuterate,8.34,New Jersey,NJ
34,2012,HCVacute,986.9,New Jersey,NJ
34,2012,HCVacuterate,11.12,New Jersey,NJ
34,2013,HCVacute,1473.4,New Jersey,NJ
34,2013,HCVacuterate,16.68,New Jersey,NJ
34,2014,HCVacute,1570.7,New Jersey,NJ
34,2014,HCVacuterate,18.07,New Jersey,NJ
34,2015,HCVacute,1807.0,New Jersey,NJ
34,2015,HCVacuterate,20.85,New Jersey,NJ
34,2016,HCVacute,1695.8,New Jersey,NJ
34,2016,HCVacuterate,19.46,New Jersey,NJ
35,2010,HCVacute,194.6,New Mexico,NM
35,2010,HCVacuterate,9.73,New Mexico,NM
35,2011,HCVacute,194.6,New Mexico,NM
35,2011,HCVacuterate,9.73,New Mexico,NM
35,2012,HCVacute,291.9,New Mexico,NM
35,2012,HCVacuterate,13.9,New Mexico,NM
35,2013,HCVacute,166.8,New Mexico,NM
35,2013,HCVacuterate,8.34,New Mexico,NM
35,2014,HCVacute,222.4,New Mexico,NM
35,2014,HCVacuterate,11.12,New Mexico,NM
35,2015,HCVacute,556.0,New Mexico,NM
35,2015,HCVacuterate,26.41,New Mexico,NM
35,2016,HCVacute,250.2,New Mexico,NM
35,2016,HCVacuterate,12.51,New Mexico,NM
36,2010,HCVacute,695.0,New York,NY
36,2010,HCVacuterate,4.17,New York,NY
36,2011,HCVacute,722.8,New York,NY
36,2011,HCVacuterate,4.17,New York,NY
36,2012,HCVacute,1292.7,New York,NY
36,2012,HCVacuterate,6.95,New York,NY
36,2013,HCVacute,1820.9,New York,NY
36,2013,HCVacuterate,9.73,New York,NY
36,2014,HCVacute,1751.4,New York,NY
36,2014,HCVacuterate,8.34,New York,NY
36,2015,HCVacute,1681.9,New York,NY
36,2015,HCVacuterate,8.34,New York,NY
36,2016,HCVacute,2488.1,New York,NY
36,2016,HCVacuterate,12.51,New York,NY
37,2010,HCVacute,542.1,North Carolina,NC
37,2010,HCVacuterate,5.56,North Carolina,NC
37,2011,HCVacute,834.0,North Carolina,NC
37,2011,HCVacuterate,8.34,North Carolina,NC
37,2012,HCVacute,875.7,North Carolina,NC
37,2012,HCVacuterate,8.34,North Carolina,NC
37,2013,HCVacute,1098.1,North Carolina,NC
37,2013,HCVacuterate,11.12,North Carolina,NC
37,2014,HCVacute,1542.9,North Carolina,NC
37,2014,HCVacuterate,15.29,North Carolina,NC
37,2015,HCVacute,2001.6,North Carolina,NC
37,2015,HCVacuterate,19.46,North Carolina,NC
37,2016,HCVacute,1139.8,North Carolina,NC
37,2016,HCVacuterate,11.12,North Carolina,NC
38,2010,HCVacute,0.0,North Dakota,ND
38,2010,HCVacuterate,0.0,North Dakota,ND
38,2011,HCVacute,0.0,North Dakota,ND
38,2011,HCVacuterate,0.0,North Dakota,ND
38,2012,HCVacute,0.0,North Dakota,ND
38,2012,HCVacuterate,0.0,North Dakota,ND
38,2013,HCVacute,55.6,North Dakota,ND
38,2013,HCVacuterate,8.34,North Dakota,ND
38,2014,HCVacute,0.0,North Dakota,ND
38,2014,HCVacuterate,0.0,North Dakota,ND
38,2015,HCVacute,0.0,North Dakota,ND
38,2015,HCVacuterate,0.0,North Dakota,ND
38,2016,HCVacute,13.9,North Dakota,ND
38,2016,HCVacuterate,1.39,North Dakota,ND
39,2010,HCVacute,139.0,Ohio,OH
39,2010,HCVacuterate,1.39,Ohio,OH
39,2011,HCVacute,83.4,Ohio,OH
39,2011,HCVacuterate,1.39,Ohio,OH
39,2012,HCVacute,97.3,Ohio,OH
39,2012,HCVacuterate,1.39,Ohio,OH
39,2013,HCVacute,1612.4,Ohio,OH
39,2013,HCVacuterate,13.9,Ohio,OH
39,2014,HCVacute,1459.5,Ohio,OH
39,2014,HCVacuterate,12.51,Ohio,OH
39,2015,HCVacute,1695.8,Ohio,OH
39,2015,HCVacuterate,15.29,Ohio,OH
39,2016,HCVacute,2599.3,Ohio,OH
39,2016,HCVacuterate,22.24,Ohio,OH
40,2010,HCVacute,569.9,Oklahoma,OK
40,2010,HCVacuterate,15.29,Oklahoma,OK
40,2011,HCVacute,736.7,Oklahoma,OK
40,2011,HCVacuterate,19.46,Oklahoma,OK
40,2012,HCVacute,1112.0,Oklahoma,OK
40,2012,HCVacuterate,29.19,Oklahoma,OK
40,2013,HCVacute,556.0,Oklahoma,OK
40,2013,HCVacuterate,13.9,Oklahoma,OK
40,2014,HCVacute,625.5,Oklahoma,OK
40,2014,HCVacuterate,16.68,Oklahoma,OK
40,2015,HCVacute,486.5,Oklahoma,OK
40,2015,HCVacuterate,12.51,Oklahoma,OK
40,2016,HCVacute,444.8,Oklahoma,OK
40,2016,HCVacuterate,11.12,Oklahoma,OK
41,2010,HCVacute,264.1,Oregon,OR
41,2010,HCVacuterate,6.95,Oregon,OR
41,2011,HCVacute,278.0,Oregon,OR
41,2011,HCVacuterate,6.95,Oregon,OR
41,2012,HCVacute,514.3,Oregon,OR
41,2012,HCVacuterate,12.51,Oregon,OR
41,2013,HCVacute,194.6,Oregon,OR
41,2013,HCVacuterate,5.56,Oregon,OR
41,2014,HCVacute,208.5,Oregon,OR
41,2014,HCVacuterate,5.56,Oregon,OR
41,2015,HCVacute,180.7,Oregon,OR
41,2015,HCVacuterate,4.17,Oregon,OR
41,2016,HCVacute,264.1,Oregon,OR
41,2016,HCVacuterate,6.95,Oregon,OR
42,2010,HCVacute,361.4,Pennsylvania,PA
42,2010,HCVacuterate,2.78,Pennsylvania,PA
42,2011,HCVacute,486.5,Pennsylvania,PA
42,2011,HCVacuterate,4.17,Pennsylvania,PA
42,2012,HCVacute,917.4,Pennsylvania,PA
42,2012,HCVacuterate,6.95,Pennsylvania,PA
42,2013,HCVacute,1125.9,Pennsylvania,PA
42,2013,HCVacuterate,8.34,Pennsylvania,PA
42,2014,HCVacute,959.1,Pennsylvania,PA
42,2014,HCVacuterate,6.95,Pennsylvania,PA
42,2015,HCVacute,1793.1,Pennsylvania,PA
42,2015,HCVacuterate,13.9,Pennsylvania,PA
42,2016,HCVacute,3127.5,Pennsylvania,PA
42,2016,HCVacuterate,25.02,Pennsylvania,PA
44,2010,HCVacute,,Rhode Island,RI
44,2010,HCVacuterate,,Rhode Island,RI
44,2011,HCVacute,,Rhode Island,RI
44,2011,HCVacuterate,,Rhode Island,RI
44,2012,HCVacute,,Rhode Island,RI
44,2012,HCVacuterate,,Rhode Island,RI
44,2013,HCVacute,,Rhode Island,RI
44,2013,HCVacuterate,,Rhode Island,RI
44,2014,HCVacute,,Rhode Island,RI
44,2014,HCVacuterate,,Rhode Island,RI
44,2015,HCVacute,,Rhode Island,RI
44,2015,HCVacuterate,,Rhode Island,RI
44,2016,HCVacute,,Rhode Island,RI
44,2016,HCVacuterate,,Rhode Island,RI
45,2010,HCVacute,13.9,South Carolina,SC
45,2010,HCVacuterate,0.0,South Carolina,SC
